id,nome,partido,uf,turno1,turno2,votou_sim,url_perfil,url_foto
204455,Luiz Lima,NOVO,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/204455,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg
156190,Marcel van Hattem,NOVO,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/156190,https://www.camara.leg.br/internet/deputado/bandep/156190.jpg
74057,Alice Portugal,PCdoB,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/74057,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg
220555,Daiana Santos,PCdoB,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/220555,https://www.camara.leg.br/internet/deputado/bandep/220555.jpg
74060,Daniel Almeida,PCdoB,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/74060,https://www.camara.leg.br/internet/deputado/bandep/74060.jpg
230765,Enfermeira Rejane,PCdoB,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/230765,https://www.camara.leg.br/internet/deputado/bandep/230765.jpg
74848,Jandira Feghali,PCdoB,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/74848,https://www.camara.leg.br/internet/deputado/bandep/74848.jpg
81055,Márcio Jerry,PCdoB,MA,Nao,Nao,false,https://www.camara.leg.br/deputados/81055,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
178987,Orlando Silva,PCdoB,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/178987,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
160641,Professora Marcivania,PCdoB,AP,Nao,Nao,false,https://www.camara.leg.br/deputados/160641,https://www.camara.leg.br/internet/deputado/bandep/160641.jpg
73801,Renildo Calheiros,PCdoB,PE,Nao,Nao,false,https://www.camara.leg.br/deputados/73801,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg
178835,Afonso Motta,PDT,RS,Nao,Ausente,false,https://www.camara.leg.br/deputados/178835,https://www.camara.leg.br/internet/deputado/bandep/178835.jpg
133439,André Figueiredo,PDT,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/133439,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg
220573,Dorinaldo Malafaia,PDT,AP,Nao,Nao,false,https://www.camara.leg.br/deputados/220573,https://www.camara.leg.br/internet/deputado/bandep/220573.jpg
220623,Duda Salabert,PDT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/220623,https://www.camara.leg.br/internet/deputado/bandep/220623.jpg
160666,Félix Mendonça Júnior,PDT,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/160666,https://www.camara.leg.br/internet/deputado/bandep/160666.jpg
160598,Flávia Morais,PDT,GO,Nao,Nao,false,https://www.camara.leg.br/deputados/160598,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg
220578,Josenildo,PDT,AP,Sim,Ausente,true,https://www.camara.leg.br/deputados/220578,https://www.camara.leg.br/internet/deputado/bandep/220578.jpg
80815,Leo Prates,PDT,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/80815,https://www.camara.leg.br/internet/deputado/bandep/80815.jpg
220687,Márcio Honaiser,PDT,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/220687,https://www.camara.leg.br/internet/deputado/bandep/220687.jpg
220604,Marcos Tavares,PDT,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220604,https://www.camara.leg.br/internet/deputado/bandep/220604.jpg
74158,Mário Heringer,PDT,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/74158,https://www.camara.leg.br/internet/deputado/bandep/74158.jpg
204486,Mauro Benevides Filho,PDT,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/204486,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg
220607,Max Lemos,PDT,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220607,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg
73486,Pompeo de Mattos,PDT,RS,Nao,Ausente,false,https://www.camara.leg.br/deputados/73486,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg
204489,Robério Monteiro,PDT,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/204489,https://www.camara.leg.br/internet/deputado/bandep/204489.jpg
221328,Adilson Barroso,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/221328,https://www.camara.leg.br/internet/deputado/bandep/221328.jpg
73579,Alberto Fraga,PL,DF,Sim,Sim,true,https://www.camara.leg.br/deputados/73579,https://www.camara.leg.br/internet/deputado/bandep/73579.jpg
178937,Altineu Côrtes,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/178937,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg
220657,André Fernandes,PL,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/220657,https://www.camara.leg.br/internet/deputado/bandep/220657.jpg
204423,André Ferreira,PL,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/204423,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg
220638,Antonio Carlos Rodrigues,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220638,https://www.camara.leg.br/internet/deputado/bandep/220638.jpg
204374,Bia Kicis,PL,DF,Sim,Sim,true,https://www.camara.leg.br/deputados/204374,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg
204388,Bibo Nunes,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/204388,https://www.camara.leg.br/internet/deputado/bandep/204388.jpg
220574,Cabo Gilberto Silva,PL,PB,Sim,Sim,true,https://www.camara.leg.br/deputados/220574,https://www.camara.leg.br/internet/deputado/bandep/220574.jpg
204572,Capitão Alberto Neto,PL,AM,Sim,Sim,true,https://www.camara.leg.br/deputados/204572,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg
220690,Capitão Alden,PL,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/220690,https://www.camara.leg.br/internet/deputado/bandep/220690.jpg
204460,Carlos Jordy,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/204460,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg
204369,Caroline de Toni,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/204369,https://www.camara.leg.br/internet/deputado/bandep/204369.jpg
204462,Chris Tonietto,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/204462,https://www.camara.leg.br/internet/deputado/bandep/204462.jpg
204378,Coronel Chrisóstomo,PL,RO,Sim,Sim,true,https://www.camara.leg.br/deputados/204378,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg
220595,Coronel Fernanda,PL,MT,Sim,Sim,true,https://www.camara.leg.br/deputados/220595,https://www.camara.leg.br/internet/deputado/bandep/220595.jpg
220666,Coronel Meira,PL,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220666,https://www.camara.leg.br/internet/deputado/bandep/220666.jpg
220571,Daniel Agrobom,PL,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/220571,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg
204367,Daniel Freitas,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/204367,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg
220557,Daniela Reinehr,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/220557,https://www.camara.leg.br/internet/deputado/bandep/220557.jpg
220673,Delegado Caveira,PL,PA,Sim,Sim,true,https://www.camara.leg.br/deputados/220673,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg
178908,Delegado Éder Mauro,PL,PA,Sim,Sim,true,https://www.camara.leg.br/deputados/178908,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg
220654,Delegado Paulo Bilynskyj,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220654,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg
220619,Delegado Ramagem,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220619,https://www.camara.leg.br/internet/deputado/bandep/220619.jpg
220689,Detinha,PL,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/220689,https://www.camara.leg.br/internet/deputado/bandep/220689.jpg
160758,Domingos Sávio,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/160758,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg
204481,Dr. Jaziel,PL,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/204481,https://www.camara.leg.br/internet/deputado/bandep/204481.jpg
204364,Eli Borges,PL,TO,Sim,Sim,true,https://www.camara.leg.br/deputados/204364,https://www.camara.leg.br/internet/deputado/bandep/204364.jpg
161550,Emidinho Madeira,PL,MG,Sim,Ausente,true,https://www.camara.leg.br/deputados/161550,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg
160640,Eros Biondini,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/160640,https://www.camara.leg.br/internet/deputado/bandep/160640.jpg
204427,Fernando Rodolfo,PL,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/204427,https://www.camara.leg.br/internet/deputado/bandep/204427.jpg
204411,Filipe Barros,PL,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/204411,https://www.camara.leg.br/internet/deputado/bandep/204411.jpg
220545,Filipe Martins,PL,TO,Sim,Sim,true,https://www.camara.leg.br/deputados/220545,https://www.camara.leg.br/internet/deputado/bandep/220545.jpg
204473,General Girão,PL,RN,Sim,Sim,true,https://www.camara.leg.br/deputados/204473,https://www.camara.leg.br/internet/deputado/bandep/204473.jpg
220611,General Pazuello,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220611,https://www.camara.leg.br/internet/deputado/bandep/220611.jpg
74383,Giacobo,PL,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/74383,https://www.camara.leg.br/internet/deputado/bandep/74383.jpg
220526,Gilvan da Federal,PL,ES,Sim,Sim,true,https://www.camara.leg.br/deputados/220526,https://www.camara.leg.br/internet/deputado/bandep/220526.jpg
160673,Giovani Cherini,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/160673,https://www.camara.leg.br/internet/deputado/bandep/160673.jpg
220568,Gustavo Gayer,PL,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/220568,https://www.camara.leg.br/internet/deputado/bandep/220568.jpg
204444,Helio Lopes,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/204444,https://www.camara.leg.br/internet/deputado/bandep/204444.jpg
74273,Jefferson Campos,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/74273,https://www.camara.leg.br/internet/deputado/bandep/74273.jpg
178910,Joaquim Passarinho,PL,PA,Sim,Sim,true,https://www.camara.leg.br/deputados/178910,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg
204472,José Medeiros,PL,MT,Sim,Sim,true,https://www.camara.leg.br/deputados/204472,https://www.camara.leg.br/internet/deputado/bandep/204472.jpg
204563,Josimar Maranhãozinho,PL,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/204563,https://www.camara.leg.br/internet/deputado/bandep/204563.jpg
220559,Julia Zanatta,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/220559,https://www.camara.leg.br/internet/deputado/bandep/220559.jpg
204520,Junio Amaral,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204520,https://www.camara.leg.br/internet/deputado/bandep/204520.jpg
204574,Junior Lourenço,PL,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/204574,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg
74585,Lincoln Portela,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/74585,https://www.camara.leg.br/internet/deputado/bandep/74585.jpg
204485,Luiz Carlos Motta,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/204485,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
204526,Luiz Philippe de Orleans e Bragança,PL,SP,Sim,Ausente,true,https://www.camara.leg.br/deputados/204526,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg
179000,Marcelo Álvaro Antônio,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/179000,https://www.camara.leg.br/internet/deputado/bandep/179000.jpg
133810,Marcelo Moraes,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/133810,https://www.camara.leg.br/internet/deputado/bandep/133810.jpg
178983,Marcio Alvino,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/178983,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg
220547,Marcos Pollon,PL,MS,Sim,Sim,true,https://www.camara.leg.br/deputados/220547,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg
220655,Mario Frias,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220655,https://www.camara.leg.br/internet/deputado/bandep/220655.jpg
220661,Matheus Noronha,PL,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/220661,https://www.camara.leg.br/internet/deputado/bandep/220661.jpg
220628,Mauricio do Vôlei,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/220628,https://www.camara.leg.br/internet/deputado/bandep/220628.jpg
178985,Miguel Lombardi,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/178985,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg
160561,Missionário José Olimpio,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/160561,https://www.camara.leg.br/internet/deputado/bandep/160561.jpg
204449,Nelson Barbudo,PL,MT,Sim,Sim,true,https://www.camara.leg.br/deputados/204449,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg
209787,Nikolas Ferreira,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/209787,https://www.camara.leg.br/internet/deputado/bandep/209787.jpg
73692,Osmar Terra,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/73692,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg
160642,Pastor Eurico,PL,PE,Ausente,Sim,true,https://www.camara.leg.br/deputados/160642,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
204570,Pastor Gil,PL,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/204570,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg
160558,Paulo Freire Costa,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/160558,https://www.camara.leg.br/internet/deputado/bandep/160558.jpg
160601,Pr. Marco Feliciano,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/160601,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
204390,Professor Alcides,PL,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/204390,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg
204362,Ricardo Guidi,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/204362,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg
220693,Roberta Roma,PL,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/220693,https://www.camara.leg.br/internet/deputado/bandep/220693.jpg
220613,Roberto Monteiro Pai,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220613,https://www.camara.leg.br/internet/deputado/bandep/220613.jpg
220546,Rodolfo Nogueira,PL,MS,Sim,Sim,true,https://www.camara.leg.br/deputados/220546,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg
230767,Rodrigo da Zaeli,PL,MT,Sim,Sim,true,https://www.camara.leg.br/deputados/230767,https://www.camara.leg.br/internet/deputado/bandep/230767.jpg
204525,Rosana Valle,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/204525,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg
220620,Rosângela Reis,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/220620,https://www.camara.leg.br/internet/deputado/bandep/220620.jpg
204416,Sanderson,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/204416,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
220621,Sargento Gonçalves,PL,RN,Sim,Sim,true,https://www.camara.leg.br/deputados/220621,https://www.camara.leg.br/internet/deputado/bandep/220621.jpg
178946,Soraya Santos,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/178946,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg
178947,Sóstenes Cavalcante,PL,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/178947,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg
160976,Tiririca,PL,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/160976,https://www.camara.leg.br/internet/deputado/bandep/160976.jpg
160591,Vinicius Gurgel,PL,AP,Sim,Sim,true,https://www.camara.leg.br/deputados/160591,https://www.camara.leg.br/internet/deputado/bandep/160591.jpg
74043,Wellington Roberto,PL,PB,Sim,Sim,true,https://www.camara.leg.br/deputados/74043,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg
220558,Zé Trovão,PL,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/220558,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg
204517,Zé Vitor,PL,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204517,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
220552,Zucco,PL,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/220552,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg
220635,Bruno Ganem,PODE,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220635,https://www.camara.leg.br/internet/deputado/bandep/220635.jpg
220528,Dr. Victor Linhalis,PODE,ES,Sim,Sim,true,https://www.camara.leg.br/deputados/220528,https://www.camara.leg.br/internet/deputado/bandep/220528.jpg
225730,Enfermeira Ana Paula,PODE,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/225730,https://www.camara.leg.br/internet/deputado/bandep/225730.jpg
220681,Fábio Macedo,PODE,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/220681,https://www.camara.leg.br/internet/deputado/bandep/220681.jpg
220529,Gilson Daniel,PODE,ES,Nao,Nao,false,https://www.camara.leg.br/deputados/220529,https://www.camara.leg.br/internet/deputado/bandep/220529.jpg
73778,Luiz Carlos Hauly,PODE,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/73778,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg
220550,Mauricio Marcon,PODE,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/220550,https://www.camara.leg.br/internet/deputado/bandep/220550.jpg
220622,Nely Aquino,PODE,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/220622,https://www.camara.leg.br/internet/deputado/bandep/220622.jpg
233594,Rafael Fera,PODE,RO,Sim,Sim,true,https://www.camara.leg.br/deputados/233594,https://www.camara.leg.br/internet/deputado/bandep/233594.jpg
204567,Raimundo Costa,PODE,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/204567,https://www.camara.leg.br/internet/deputado/bandep/204567.jpg
178989,Renata Abreu,PODE,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/178989,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg
220641,Rodrigo Gambale,PODE,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220641,https://www.camara.leg.br/internet/deputado/bandep/220641.jpg
160629,Romero Rodrigues,PODE,PB,Sim,Sim,true,https://www.camara.leg.br/deputados/160629,https://www.camara.leg.br/internet/deputado/bandep/160629.jpg
160635,Ruy Carneiro,PODE,PB,Nao,Nao,false,https://www.camara.leg.br/deputados/160635,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg
233598,Samuel Santos,PODE,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/233598,https://www.camara.leg.br/internet/deputado/bandep/233598.jpg
220618,Sargento Portugal,PODE,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220618,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg
143084,Tiago Dimas,PODE,TO,Sim,Sim,true,https://www.camara.leg.br/deputados/143084,https://www.camara.leg.br/internet/deputado/bandep/143084.jpg
121948,Adriano do Baldy,PP,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/121948,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg
136811,Afonso Hamm,PP,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/136811,https://www.camara.leg.br/internet/deputado/bandep/136811.jpg
160527,Aguinaldo Ribeiro,PP,PB,Sim,Sim,true,https://www.camara.leg.br/deputados/160527,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg
204549,AJ Albuquerque,PP,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/204549,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg
226708,Allan Garcês,PP,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/226708,https://www.camara.leg.br/internet/deputado/bandep/226708.jpg
220707,Amanda Gentil,PP,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/220707,https://www.camara.leg.br/internet/deputado/bandep/220707.jpg
107970,Ana Paula Leão,PP,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/107970,https://www.camara.leg.br/internet/deputado/bandep/107970.jpg
178831,André Abdon,PP,AP,Sim,Sim,true,https://www.camara.leg.br/deputados/178831,https://www.camara.leg.br/internet/deputado/bandep/178831.jpg
160541,Arthur Lira,PP,AL,Sim,Sim,true,https://www.camara.leg.br/deputados/160541,https://www.camara.leg.br/internet/deputado/bandep/160541.jpg
123086,Átila Lira,PP,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/123086,https://www.camara.leg.br/internet/deputado/bandep/123086.jpg
220612,Bebeto,PP,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/220612,https://www.camara.leg.br/internet/deputado/bandep/220612.jpg
220665,Clarissa Tércio,PP,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220665,https://www.camara.leg.br/internet/deputado/bandep/220665.jpg
74537,Claudio Cajado,PP,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/74537,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg
178963,Covatti Filho,PP,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/178963,https://www.camara.leg.br/internet/deputado/bandep/178963.jpg
204355,Da Vitoria,PP,ES,Sim,Sim,true,https://www.camara.leg.br/deputados/204355,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg
220582,Daniel Barbosa,PP,AL,Nao,Nao,false,https://www.camara.leg.br/deputados/220582,https://www.camara.leg.br/internet/deputado/bandep/220582.jpg
220642,Delegado Bruno Lima,PP,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/220642,https://www.camara.leg.br/internet/deputado/bandep/220642.jpg
220649,Delegado da Cunha,PP,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220649,https://www.camara.leg.br/internet/deputado/bandep/220649.jpg
220583,Delegado Fabio Costa,PP,AL,Sim,Sim,true,https://www.camara.leg.br/deputados/220583,https://www.camara.leg.br/internet/deputado/bandep/220583.jpg
73768,Dilceu Sperafico,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/73768,https://www.camara.leg.br/internet/deputado/bandep/73768.jpg
160599,Dimas Fabiano,PP,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/160599,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg
204450,Doutor Luizinho,PP,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/204450,https://www.camara.leg.br/internet/deputado/bandep/204450.jpg
204351,Dr. Luiz Ovando,PP,MS,Sim,Sim,true,https://www.camara.leg.br/deputados/204351,https://www.camara.leg.br/internet/deputado/bandep/204351.jpg
141421,Eduardo da Fonte,PP,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/141421,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg
178871,Evair Vieira de Melo,PP,ES,Sim,Sim,true,https://www.camara.leg.br/deputados/178871,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg
66828,Fausto Pinato,PP,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/66828,https://www.camara.leg.br/internet/deputado/bandep/66828.jpg
141459,João Maia,PP,RN,Sim,Sim,true,https://www.camara.leg.br/deputados/141459,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg
66385,Julio Arcoverde,PP,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/66385,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg
74253,Julio Lopes,PP,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/74253,https://www.camara.leg.br/internet/deputado/bandep/74253.jpg
204448,Luiz Antônio Corrêa,PP,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/204448,https://www.camara.leg.br/internet/deputado/bandep/204448.jpg
220669,Lula da Fonte,PP,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220669,https://www.camara.leg.br/internet/deputado/bandep/220669.jpg
178858,Mário Negromonte Jr.,PP,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/178858,https://www.camara.leg.br/internet/deputado/bandep/178858.jpg
178843,Marx Beltrão,PP,AL,Sim,Sim,true,https://www.camara.leg.br/deputados/178843,https://www.camara.leg.br/internet/deputado/bandep/178843.jpg
220647,Mauricio Neves,PP,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/220647,https://www.camara.leg.br/internet/deputado/bandep/220647.jpg
220585,Mersinho Lucena,PP,PB,Sim,Ausente,true,https://www.camara.leg.br/deputados/220585,https://www.camara.leg.br/internet/deputado/bandep/220585.jpg
204395,Pedro Lupion,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/204395,https://www.camara.leg.br/internet/deputado/bandep/204395.jpg
204406,Pedro Westphalen,PP,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/204406,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg
204524,Pinheirinho,PP,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204524,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg
73788,Ricardo Barros,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/73788,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
220624,Robinson Faria,PP,RN,Sim,Sim,true,https://www.camara.leg.br/deputados/220624,https://www.camara.leg.br/internet/deputado/bandep/220624.jpg
204360,Silvia Cristina,PP,RO,Sim,Sim,true,https://www.camara.leg.br/deputados/204360,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
104552,Socorro Neri,PP,AC,Nao,Nao,false,https://www.camara.leg.br/deputados/104552,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg
220560,Thiago de Joaldo,PP,SE,Sim,Sim,true,https://www.camara.leg.br/deputados/220560,https://www.camara.leg.br/internet/deputado/bandep/220560.jpg
220684,Tião Medeiros,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/220684,https://www.camara.leg.br/internet/deputado/bandep/220684.jpg
178934,Toninho Wandscheer,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/178934,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg
204396,Vermelho,PP,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/204396,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
137070,Vicentinho Júnior,PP,TO,Sim,Sim,true,https://www.camara.leg.br/deputados/137070,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
230768,Zé Adriano,PP,AC,Sim,Sim,true,https://www.camara.leg.br/deputados/230768,https://www.camara.leg.br/internet/deputado/bandep/230768.jpg
220592,Zezinho Barbary,PP,AC,Sim,Sim,true,https://www.camara.leg.br/deputados/220592,https://www.camara.leg.br/internet/deputado/bandep/220592.jpg
204518,Dr. Frederico,PRD,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204518,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
204494,Fred Costa,PRD,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204494,https://www.camara.leg.br/internet/deputado/bandep/204494.jpg
166402,Magda Mofatto,PRD,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/166402,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg
